OBJECTID,PERMITNUMBER,PROJECTID,NAME,CONTACT,PERMITGROUP,PERMITSTATUS,StatusDate,EXPDATE,Latitude,Longitude,PDF_LINK
1213,3851-9015.1A,BR96-0073.02,Manosh Sawmill/MSI,Stormwater Program,Operational,Issued,1566977700000,1724716800000,44.57461,-72.60031,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3851-9015.1A.pdf
1214,7449-9020.1,,110 Riverside Ave,Winn Wilson,Construction,Issued,1565252700000,,44.485692,-73.188519,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7449-9020.1.pdf
1215,6097-9010,RU09-0109,Middlebury Volunteer Ambulance,Terry Purcell,Operational,Issued,1564741740000,1722556800000,44.00171,-73.168606,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6097-9010.pdf
1216,8774-9015,,"VEC - Citizens Road, Derby",Stormwater Program,Operational,Issued,1570693800000,1728432000000,44.9271,-72.18258,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8774-9015.pdf
1217,3585-9010.T,,MS4 Town of Essex,Chris Gianfagna,Operational,Pending,1705935240000,1722902400000,44.502448,-73.043611,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3585-9010.T.pdf
1218,4863-9003,EJ97-0230,Whitcomb Park,Ashley Carver,Industrial - NOX,Issued,1565086920000,1470268800000,44.466967,-73.117436,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4863-9003.pdf
1219,8771-9015,,KR Properties Subdivision,Winn Wilson,Operational,Issued,1571212920000,1728950400000,44.287784,-73.22348,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8771-9015.pdf
1220,5137-9015.1,RU97-0409,"Precast Yard, WE Dailey",Stormwater Program,Operational,Issued,1566806340000,1724544000000,42.95691,-73.20343,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5137-9015.1.pdf
1221,8778-9015,,"CV Oil South, LLC",Terry Purcell,Operational,Issued,1570179360000,1727913600000,43.745625,-72.822433,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8778-9015.pdf
1222,8793-9015,,APC Properties Subdivision,Winn Wilson,Operational,Issued,1567068720000,1724803200000,44.41462,-73.2151,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8793-9015.pdf
1223,3028-9015.4,EJ96-0386,Burlington International Airport,Winn Wilson,Operational,Issued,1567065600000,1724803200000,44.467971,-73.1556,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3028-9015.4.pdf
1224,7728-9003,,"JSCL, LLC",Ashley Carver,Industrial - NOI,Issued,1584713520000,1470268800000,44.190214,-73.251533,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7728-9003.pdf
1225,3627-INDS.8,,MS4 University of Vermont,Winn Wilson,Operational,Inactive,1605794100000,1727568000000,44.4765,-73.19344,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3627-INDS.8.pdf
1226,3107-INDS,EJ00-0104,St. Albans Milk & Maple,Michael Sadler,Operational,Issued,1600178220000,1757808000000,44.79741,-73.07145,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3107-INDS.pdf
1227,6133-9015.5,NS91-0016,VA Medical Center,Stormwater Program,Operational,Issued,1571309940000,1729036800000,43.6511,-72.34279,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6133-9015.5.pdf
1228,3559-9015,RU96-0552,West Fields Residential Subdivision,Stormwater Program,Operational,Issued,1581419220000,1739145600000,43.16916,-73.08125,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3559-9015.pdf
1229,7482-9003,,Goodrich Farm,Ashley Carver,Industrial - NOI,Issued,1570005780000,1470268800000,43.92984,-73.15725,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7482-9003.pdf
1230,7540-9015.1,,Levin Residence,Kevin Burke,Operational,Issued,1581672720000,1739404800000,44.48109,-72.48036,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7540-9015.1.pdf
1231,7060-9015.T,RU08-0431,Asia Minor Hotel & Spa,Stormwater Program,Operational,Issued,1568366580000,1696291200000,43.187682,-73.041314,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7060-9015.T.pdf
1232,7027-9014.A1RA1,,MS4 City of South Burlington,Christy Witters,Operational,Inactive,1575557160000,1731888000000,44.45434,-73.1796,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7027-9014.A1RA1.pdf
1233,6965-9003.1,NS06-0203,Renaud Gravel Pit with towns of Dummerston and Putney,Ashley Carver,Industrial - NOI,Issued,1569228000000,1470268800000,42.91748,-72.53184,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6965-9003.1.pdf
1234,6997-9015.T,NS13-0100,606 & 605 Hartford Avenue,Kevin Burke,Operational,Issued,1569337320000,1687219200000,43.6575,-72.316111,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6997-9015.T.pdf
1235,3851-9010.2,BR96-0073.02,Manosh Sawmill/MSI,Michael Sadler,Operational,Issued,1591799820000,1672531200000,44.573889,-72.598056,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3851-9010.2.pdf
1236,5751-9015.A,RU02-0231,Exchange Street Retail,Terry Purcell,Operational,Issued,1572508740000,1730246400000,44.02314,-73.1708,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5751-9015.A.pdf
1237,8843-9015,,Vehicle Transfer Area,Terry Purcell,Operational,Issued,1617028020000,1774656000000,43.66831,-73.29852,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8843-9015.pdf
1238,3804-9010.R,EJ01-0016,Bushey Street Subdivision,Stormwater Program,Operational,Issued,1572859860000,1672531200000,44.9175,-73.105833,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3804-9010.R.pdf
1239,3336-9010.R1,EJ01-0280,Muddy Brook Industrial Park Lot #1-Precourt Investment Co,Winn Wilson,Operational,Issued,1573038180000,1730764800000,44.458827,-73.138324,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3336-9010.R1.pdf
1240,6055-9003.1,NS09-0044,Big Rock Gravel,Ashley Carver,Industrial - NOI,Issued,1571999220000,1470268800000,43.17583,-72.79674,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6055-9003.1.pdf
1241,4952-9003.1,,"WRB, LLC",Ashley Carver,Industrial - NOI,Issued,1592912700000,1470268800000,44.935278,-73.038333,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4952-9003.1.pdf
1242,7027-9014.A1RA1A,,MS4 City of South Burlington,Christy Witters,Operational,Inactive,1605793680000,1731888000000,44.45434,-73.1796,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7027-9014.A1RA1A.pdf
1243,5653-9010.R,RU09-0117,South Hill,Stormwater Program,Operational,Issued,1583494440000,1741132800000,43.133056,-73.067777,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5653-9010.R.pdf
1244,4462-INDS.R1A,EJ06-0370,Churchview Estates,Winn Wilson,Operational,Issued,1574348040000,1725840000000,44.440774,-73.080227,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4462-INDS.R1A.pdf
1245,7023-9014.ARA,,MS4 Town of Colchester,Christy Witters,Operational,Inactive,1605790320000,1690416000000,44.536357,-73.20589,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7023-9014.ARA.pdf
1246,6233-9010,NS92-0030,Brattleboro Food Cooperative,Stormwater Program,Operational,Issued,1576058880000,1733788800000,42.850556,-72.558611,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6233-9010.pdf
1247,3206-9010.R,BR96-0005.01,Murray Hill Development,Stormwater Program,Operational,Issued,1576149060000,1733875200000,44.268611,-72.562222,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3206-9010.R.pdf
1248,7811-INDS.A,,Union Elementary School,Terry Purcell,Operational,Issued,1583928240000,1738195200000,44.25931,-72.57057,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7811-INDS.A.pdf
1249,8874-9003,,Three Sisters Holding Co. - NPC Processing,Ashley Carver,Industrial - NOX,Issued,1575639960000,1470268800000,44.24226,-73.12503,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8874-9003.pdf
1250,3343-9015.3,BR93-0014,Mad River Commercial Park,Terry Purcell,Operational,Issued,1583406300000,1741046400000,44.22876,-72.79582,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3343-9015.3.pdf
1251,6407-9015,BR96–0042,Swenson Granite Woodbury Quarry,Terry Purcell,Operational,Issued,1581590640000,1739318400000,44.43927,-72.39342,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6407-9015.pdf
1252,3627-INDS.9,,MS4 University of Vermont,Winn Wilson,Operational,Inactive,1605794100000,1738540800000,44.47565,-73.19236,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3627-INDS.9.pdf
1253,3121-9010.T1,EJ96-0050,Willie Racine Jeep Isuzu Inc.,Winn Wilson,Operational,Issued,1577453820000,1280966400000,44.427828,-73.209447,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3121-9010.T1.pdf
1254,6240-9010,EJ96-0184.01,Colchester Technical Rescue Storage Bldg,Winn Wilson,Operational,Issued,1578998460000,1736726400000,44.537222,-73.206111,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6240-9010.pdf
1255,6228-9010,BR74-0002,SB Electronics-Wilson Industrial Park,Terry Purcell,Operational,Issued,1579689360000,1737417600000,44.175833,-72.480556,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6228-9010.pdf
1256,4909-9015.T,BR96-0073.02,Manosh Sawmill/MSI,Kevin Burke,Operational,Issued,1578403740000,1722902400000,44.57302,-72.601116,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4909-9015.T.pdf
1257,3085-9010.1,EJ99-0067,Enosburgh Falls Business and Industrial Center,Kevin Burke,Operational,Issued,1580376540000,1738108800000,44.913889,-72.789167,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3085-9010.1.pdf
1258,8884-9003,,Kirby Mulch,Ashley Carver,Industrial - NOI,Issued,1610631540000,1470268800000,44.45007,-71.92547,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8884-9003.pdf
1259,3664-9003,,Duhamel Sand & Gravel Pit,Ashley Carver,Industrial - NOI,Issued,1592911020000,1470268800000,44.57645,-72.6264,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3664-9003.pdf
1260,8889-9015,,Town of Tinmouth - Public Works Facility,Stormwater Program,Operational,Issued,1624893780000,1782518400000,43.448142,-73.047643,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8889-9015.pdf
1261,7030-9,,MS4 The Town of Williston,Christy Witters,Operational,Inactive,1605794400000,1741046400000,44.438156,-73.072992,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7030-9.pdf
1262,8315-INDS.AT,,Gengras Motor Cars,Stormwater Program,Operational,Issued,1580378640000,1732492800000,43.6447,-72.3354,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8315-INDS.AT.pdf
1263,4195-9015.1T,BR97-0054,Stowehof Inn Subdivision,Michael Sadler,Operational,Issued,1580306460000,1662422400000,44.493258,-72.7287,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4195-9015.1T.pdf
1264,8903-9015,,Barrows and Fisher Oil Company,Stormwater Program,Operational,Issued,1583409000000,1741046400000,42.84943,-72.5549,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8903-9015.pdf
1265,8766-9015,,Maple Valley Brewery,Stormwater Program,Operational,Issued,1596457320000,1754092800000,42.94473,-72.61803,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8766-9015.pdf
1266,3924-9015.1A,NS05-0085,Timber Creek at Okemo and Timber Creek at Okemo II,Kevin Burke,Operational,Issued,1678368540000,1744761600000,43.39164,-72.7313,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3924-9015.1A.pdf
1267,6212-9010.R,,MS4 Town of St. Albans ,Taylor Flanagan,Operational,Inactive,1680618300000,1739923200000,44.850278,-73.098611,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6212-9010.R.pdf
1268,6277-9010.R,RU09-0435,Holt Springs Development,Stormwater Program,Operational,Issued,1611838740000,1769472000000,42.875278,-73.167778,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6277-9010.R.pdf
1269,5024-9010,NS09-0379,White River Junction WWTF,Kevin Burke,Operational,Issued,1591886160000,1749513600000,43.645833,-72.315,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5024-9010.pdf
1270,8389-INDS.T,,Farrington Subdivision,Winn Wilson,Operational,Issued,1591018680000,1721174400000,44.40425,-73.19951,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8389-INDS.T.pdf
1271,7946-9015.A,,Bechard Subdivision ,Taylor Flanagan,Operational,Issued,1588760220000,1746403200000,44.80115,-73.13203,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7946-9015.A.pdf
1272,8870-9015.T,,Jericho Landfill Solar Project,Winn Wilson,Operational,Issued,1582285680000,1737936000000,44.45108,-72.97997,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8870-9015.T.pdf
1273,4037-9015.2,RU97-0086,Castleton State College,Terry Purcell,Operational,Issued,1586169720000,1743811200000,43.60889,-73.1798,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4037-9015.2.pdf
1274,8894-INDS,,Genesis Health Care - Mountain View Center,Terry Purcell,Operational,Issued,1631536020000,1789171200000,43.59463,-72.9615,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8894-INDS.pdf
1275,6689-9015.2,BR11-0166,VAOT Materials and Research Lab,Kevin Burke,Operational,Issued,1585833300000,1743465600000,44.202222,-72.561389,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6689-9015.2.pdf
1276,7752-9015.1,,Handy GMC,Taylor Flanagan,Operational,Issued,1593089400000,1750723200000,44.84221,-73.08344,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7752-9015.1.pdf
1277,8928-9015,,Bethel Mills - Britton's,Stormwater Program,Operational,Issued,1587127140000,1744761600000,43.6261,-72.4574,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8928-9015.pdf
1278,6050-9015.A1,RU09-0100,Plunder Bay Enterprises,Terry Purcell,Operational,Issued,1634650560000,1792281600000,43.4141,-73.17327,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6050-9015.A1.pdf
1279,4047-9010.R1,EJ97-0187.12,Blair Park Lot 6 Vermont Plastics,Aaron Ferraro,Operational,Issued,1666699380000,1824336000000,44.454989,-73.116734,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4047-9010.R1.pdf
1280,3507-9010.R1,EJ03-0009,Dolliver Subdivision,Kevin Burke,Operational,Issued,1637251140000,1794873600000,44.278611,-73.201389,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3507-9010.R1.pdf
1281,6301-9010,EJ09-0478,Abani Dam Drive Subdivision,Winn Wilson,Operational,Issued,1609154100000,1766793600000,44.313889,-73.075833,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6301-9010.pdf
1282,3095-9010.R1,EJ96-0482,Farrell Distributing,Winn Wilson,Operational,Issued,1637147820000,1794787200000,44.434721,-73.213865,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3095-9010.R1.pdf
1283,3196-9010.R1,EJ85-0002.13,Lot 13 Ethan Allen Industrial Park,Terry Purcell,Operational,Issued,1650552480000,1808179200000,44.483401,-73.154469,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3196-9010.R1.pdf
1284,4297-9010.R1,EJ97-0187.02,Falcon Manor-Blair Park Lot 16,Winn Wilson,Operational,Issued,1608648840000,1766275200000,44.454722,-73.114722,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4297-9010.R1.pdf
1285,4298-9010.R1,EJ97-0187.02,Blair Park Lot 3-Eagle Crest,Winn Wilson,Operational,Issued,1612954800000,1770595200000,44.456008,-73.113881,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4298-9010.R1.pdf
1286,3612-9010.R1,BR04-0214,Apple Hill Estates,Ashley Preston,Operational,Issued,1626958380000,1784592000000,44.167222,-72.531278,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3612-9010.R1.pdf
1287,3986-9010.R1,EJ85-0002.11,Ethan Allen Industrial Park Lot 11(f/k/a/ Belter),Winn Wilson,Operational,Issued,1615364520000,1773014400000,44.483477,-73.155322,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3986-9010.R1.pdf
1288,3920-9010.R1,EJ05-0140,Tracy Lane Extension,Winn Wilson,Operational,Issued,1609244100000,1766880000000,44.378056,-73.231944,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3920-9010.R1.pdf
1289,3197-9010.R1,BR00-0042,Country Way Condominiums,Ashley Preston,Operational,Issued,1626955500000,1784592000000,44.191944,-72.516667,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3197-9010.R1.pdf
1290,3057-9010.R1,BR95-0160,The Battleground,Winn Wilson,Operational,Issued,1638198060000,1795824000000,44.200556,-72.894444,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3057-9010.R1.pdf
1291,3810-9010.R1,BR02-0033.01,Mansion Hollow Subdivision,Michael Sadler,Operational,Issued,1650466260000,1808092800000,44.363056,-72.701389,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3810-9010.R1.pdf
1292,3642-9015,SJ99-0154,Lydall Thermal/Acoustical,Michael Sadler,Operational,Issued,1586863920000,1744502400000,44.4799,-72.01207,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3642-9015.pdf
1293,3206-9010.1T,BR96-0005.01,Murray Hill Development,Kevin Burke,Operational,Issued,1587984360000,1704240000000,44.26864,-72.56256,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3206-9010.1T.pdf
1294,6056-INDS.R1,EJ96-0198.07,8 Ewing Place-Lot 6,Michael Sadler,Operational,Issued,1588677720000,1746316800000,44.507778,-73.139167,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6056-INDS.R1.pdf
1295,3500-9010.RA1,BR96-0041,Trapp Family Lodge,Michael Sadler,Operational,Issued,1584705660000,1716163200000,44.465188,-72.745255,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3500-9010.RA1.pdf
1296,3423-INDS.A2A,NS89-0012,Brattleboro Memorial Hospital,Stormwater Program,Operational,Issued,1584703680000,1718841600000,42.8434,-72.56527,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3423-INDS.A2A.pdf
1297,3573-9010.R1,BR95-0202,Northfield Town Garage,Ashley Preston,Operational,Issued,1589893620000,1747526400000,44.160833,-72.657222,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3573-9010.R1.pdf
1298,8940-9015,,Willoughby Stormwater,Michael Sadler,Operational,Issued,1611321000000,1768953600000,44.71561,-72.03153,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8940-9015.pdf
1299,4290-INDS.TR,EJ96-0381.02,Meadowlands Business Park(Complex),Winn Wilson,Operational,Issued,1592215980000,1749859200000,44.440389,-73.15525,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4290-INDS.TR.pdf
1300,6526-9020.R2,EJ10-0457,O'Brien Subdivision,Winn Wilson,Construction,Issued,1590500100000,,44.314919,-73.077836,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6526-9020.R2.pdf
1301,4191-9015.A1,BR06-0049,Williamstown Middle High School,Winn Wilson,Operational,Issued,1594388580000,1752019200000,44.12633,-72.54668,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4191-9015.A1.pdf
1302,8950-9020,,64 Lafountain Street,Winn Wilson,Construction,Issued,1591614720000,,44.495275,-73.182811,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8950-9020.pdf
1303,8940-INDC,,Willoughby Stormwater,Michael Sadler,Construction,Issued,1619541060000,1777161600000,44.71561,-72.03153,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8940-INDC.pdf
1304,6466-9015.1A,SJ95–0097.01,Hardwick Industrial Park,Ashley Preston,Operational,Issued,1597419300000,1755043200000,44.51268,-72.37499,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6466-9015.1A.pdf
1305,3344-9010.R1,EJ95-0275,Sheehan Green Residential Development,Winn Wilson,Operational,Issued,1591614240000,1749254400000,44.323022,-73.193302,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3344-9010.R1.pdf
1306,3678-9010.R1,NS04-0259,Trailside at Magic Condominiums,Stormwater Program,Operational,Issued,1594387800000,1752019200000,43.200278,-72.773056,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3678-9010.R1.pdf
1307,3630-9010.1T,SJ95-0131,Bear Path - Powderhorn Condominiums,Thomas Benoit,Operational,Issued,1592314140000,1693267200000,44.585556,-71.9125,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3630-9010.1T.pdf
1308,8958-9015,,Highgate Elementary School,Taylor Flanagan,Operational,Issued,1593616860000,1751241600000,44.941551,-73.043701,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8958-9015.pdf
1309,4059-9010.RT,RU97-0173,Bennington Square Shopping Center,Stormwater Program,Operational,Issued,1591887960000,1609632000000,42.892778,-73.196944,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4059-9010.RT.pdf
1310,3754-9003.1,RU96-0258,Ellison Surface Technologies,Ashley Carver,Industrial - NOI,Issued,1595418360000,1470268800000,43.5275,-72.955278,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3754-9003.1.pdf
1311,3246-9010.R,BR98-0354,Edson Hill I-Janeric Products of VT,Michael Sadler,Operational,Issued,1593695580000,1751328000000,44.512679,-72.740397,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3246-9010.R.pdf
1312,3529-9010.R1,NS80-0033,Woodhaven Manor Condominiums,Ashley Preston,Operational,Issued,1594045680000,1751673600000,43.684722,-72.323889,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3529-9010.R1.pdf
1313,8978-9015,,Northwoods Stewardship Barn,Michael Sadler,Operational,Issued,1599224100000,1756857600000,44.8282,-71.94963,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8978-9015.pdf
